756,Sofianopoulou,Associate Professor,dit@hua,14,56.0,5,1,44.0,4.0,0|8,0|10,0|11,0|8,0|3,1|4,1|3,1|1,2|1,2|1,2|4,3|1,1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1.2,4.7,12,dit,hua,0.0,8.0,0.0,10.0,0.0,11.0,0.0,8.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,Sophia Daskalaki,Assistant Professor,ece@upatras,50,1931.0,16,15,779.0,13.0,5|133,0|126,4|115,2|90,2|160,2|155,2|122,4|134,2|124,2|117,0|55,1|86,1|71,1|76,0|69,1|53,3|49,4|33,3|15,2|8,1|5,0|13,0|6,0|4,1|11,0|7,0|6,0|9,1|10,0|11,,,3|0,1|0,,,,,,,,-,1.5,58.5,33,ece,upatras,5.0,133.0,0.0,126.0,4.0,115.0,2.0,90.0,2.0,160.0,2.0,155.0,2.0,122.0,4.0,134.0,2.0,124.0,2.0,117.0,0.0,55.0,1.0,86.0,1.0,71.0,1.0,76.0,0.0,69.0,1.0,53.0,3.0,49.0,4.0,33.0,3.0,15.0,2.0,8.0,1.0,5.0,0.0,13.0,0.0,6.0,0.0,4.0,1.0,11.0,0.0,7.0,0.0,6.0,0.0,9.0,1.0,10.0,0.0,11.0,,,,,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
758,Sophia Petridou,Assistant Professor,ai@uom,54,488.0,13,17,244.0,9.0,3|50,0|48,8|39,2|33,3|39,1|34,0|26,1|42,0|37,2|36,4|35,5|27,7|18,7|10,2|5,1|0,,,2|0,,,,,,,,,,,,,,,,,,,,,,,-,3.0,27.1,18,ai,uom,3.0,50.0,0.0,48.0,8.0,39.0,2.0,33.0,3.0,39.0,1.0,34.0,0.0,26.0,1.0,42.0,0.0,37.0,2.0,36.0,4.0,35.0,5.0,27.0,7.0,18.0,7.0,10.0,2.0,5.0,1.0,0.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Sotiria Galata,Assistant Professor,eee@uniwa,30,672.0,14,0,166.0,8.0,0|22,0|16,0|17,0|34,0|29,0|48,0|36,0|58,0|42,0|76,4|101,5|66,5|80,6|26,3|8,,2|7,0|3,1|0,1|0,1|0,,,,,,,,,,,,,,,,,,,,,-,1.5,33.6,20,eee,uniwa,0.0,22.0,0.0,16.0,0.0,17.0,0.0,34.0,0.0,29.0,0.0,48.0,0.0,36.0,0.0,58.0,0.0,42.0,0.0,76.0,4.0,101.0,5.0,66.0,5.0,80.0,6.0,26.0,3.0,8.0,,,2.0,7.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Sotirios Xydis,Assistant Professor,dit@hua,131,1225.0,19,54,994.0,15.0,6|185,8|233,10|164,10|159,6|125,14|127,15|99,11|35,5|22,2|19,7|24,6|8,6|0,4|0,5|0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,9.4,87.5,14,dit,hua,6.0,185.0,8.0,233.0,10.0,164.0,10.0,159.0,6.0,125.0,14.0,127.0,15.0,99.0,11.0,35.0,5.0,22.0,2.0,19.0,7.0,24.0,6.0,8.0,6.0,0.0,4.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,Sotiris Christodoulou,Assistant Professor,ece@uop,40,396.0,10,3,147.0,5.0,0|26,0|14,0|26,0|32,0|17,3|32,6|11,3|24,3|13,2|5,1|7,1|14,3|13,2|18,0|17,0|11,2|26,2|21,1|8,0|7,4|21,1|6,3|9,1|0,,,,,,,,,,,,,,,,,,-,1.7,17.2,23,ece,uop,0.0,26.0,0.0,14.0,0.0,26.0,0.0,32.0,0.0,17.0,3.0,32.0,6.0,11.0,3.0,24.0,3.0,13.0,2.0,5.0,1.0,7.0,1.0,14.0,3.0,13.0,2.0,18.0,0.0,17.0,0.0,11.0,2.0,26.0,2.0,21.0,1.0,8.0,0.0,7.0,4.0,21.0,1.0,6.0,3.0,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Sotiris Ioannidis,Associate Professor,ece@tuc,278,7034.0,43,122,4086.0,33.0,16|946,30|983,31|706,19|513,14|481,12|432,18|423,12|373,8|321,4|255,9|230,10|186,10|172,8|105,6|151,5|141,1|132,0|106,7|111,7|60,5|36,2|0,3|0,2|0,1|0,,,,,,,,,,,,,,,,,-,11.6,293.1,24,ece,tuc,16.0,946.0,30.0,983.0,31.0,706.0,19.0,513.0,14.0,481.0,12.0,432.0,18.0,423.0,12.0,373.0,8.0,321.0,4.0,255.0,9.0,230.0,10.0,186.0,10.0,172.0,8.0,105.0,6.0,151.0,5.0,141.0,1.0,132.0,0.0,106.0,7.0,111.0,7.0,60.0,5.0,36.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,Sotiris Karabetsos,Associate Professor,eee@uniwa,60,525.0,13,8,320.0,8.0,0|107,0|66,4|43,0|30,0|22,4|46,8|41,5|35,3|43,3|27,2|24,7|17,7|9,4|2,0|1,2|1,4|3,1|0,,,,,,,,,,,,,,,,,,,,,,,,-,3.5,30.9,17,eee,uniwa,0.0,107.0,0.0,66.0,4.0,43.0,0.0,30.0,0.0,22.0,4.0,46.0,8.0,41.0,5.0,35.0,3.0,43.0,3.0,27.0,2.0,24.0,7.0,17.0,7.0,9.0,4.0,2.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Sotiris Nikoletseas,Professor,ceid@upatras,368,5450.0,41,77,2084.0,24.0,8|251,10|351,15|395,10|410,18|383,16|291,19|361,7|264,11|278,10|223,24|258,9|233,19|282,22|223,13|231,19|185,15|229,22|196,10|98,16|53,15|59,9|21,,1|0,2|0,1|0,3|0,1|0,1|0,,,,,,,,,,,,,-,13.1,194.6,28,ceid,upatras,8.0,251.0,10.0,351.0,15.0,395.0,10.0,410.0,18.0,383.0,16.0,291.0,19.0,361.0,7.0,264.0,11.0,278.0,10.0,223.0,24.0,258.0,9.0,233.0,19.0,282.0,22.0,223.0,13.0,231.0,19.0,185.0,15.0,229.0,22.0,196.0,10.0,98.0,16.0,53.0,15.0,59.0,9.0,21.0,,,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
765,Sotiris Tasoulis,Assistant Professor,dib@uth,54,558.0,12,28,430.0,10.0,4|123,7|102,7|82,5|50,0|34,5|37,5|33,2|20,4|28,3|15,3|5,5|11,1|3,1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,4.2,42.9,13,dib,uth,4.0,123.0,7.0,102.0,7.0,82.0,5.0,50.0,0.0,34.0,5.0,37.0,5.0,33.0,2.0,20.0,4.0,28.0,3.0,15.0,3.0,5.0,5.0,11.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Spiridoula V. Margariti,Lab Lecturer,dit@uoi,38,135.0,7,11,61.0,4.0,1|25,5|7,1|4,1|10,2|10,1|5,1|10,0|2,1|14,0|8,2|5,4|7,0|4,2|15,10|4,1|3,2|0,0|1,,,,,,,,,,,,,,,,,,,,,,,,-,2.2,7.9,17,dit,uoi,1.0,25.0,5.0,7.0,1.0,4.0,1.0,10.0,2.0,10.0,1.0,5.0,1.0,10.0,0.0,2.0,1.0,14.0,0.0,8.0,2.0,5.0,4.0,7.0,0.0,4.0,2.0,15.0,10.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Spiros Loutridis,Associate Professor,ece@uth,38,1906.0,19,3,734.0,13.0,0|101,0|89,1|124,0|122,1|128,1|170,0|140,1|145,3|145,2|137,5|143,6|104,2|112,2|64,1|76,2|47,4|35,5|6,1|0,,,,,,,,,,,,,,,,,,,,,,,-,2.1,105.9,18,ece,uth,0.0,101.0,0.0,89.0,1.0,124.0,0.0,122.0,1.0,128.0,1.0,170.0,0.0,140.0,1.0,145.0,3.0,145.0,2.0,137.0,5.0,143.0,6.0,104.0,2.0,112.0,2.0,64.0,1.0,76.0,2.0,47.0,4.0,35.0,5.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Spiros Sirmakessis,Professor,ece@uop,122,717.0,13,4,169.0,6.0,0|18,0|36,1|26,1|17,1|35,1|37,3|27,0|28,0|36,5|64,2|33,0|51,4|62,5|42,3|52,8|53,20|43,12|13,5|8,7|3,7|3,2|0,,1|0,6|0,1|0,1|0,1|0,,,,,,,,,,,,,,-,4.5,26.6,27,ece,uop,0.0,18.0,0.0,36.0,1.0,26.0,1.0,17.0,1.0,35.0,1.0,37.0,3.0,27.0,0.0,28.0,0.0,36.0,5.0,64.0,2.0,33.0,0.0,51.0,4.0,62.0,5.0,42.0,3.0,52.0,8.0,53.0,20.0,43.0,12.0,13.0,5.0,8.0,7.0,3.0,7.0,3.0,2.0,0.0,,,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Spiros Skiadopoulos,Professor,dit@uop,99,4172.0,30,32,1460.0,19.0,5|229,2|241,9|257,6|256,6|222,4|253,3|254,3|262,5|301,1|284,2|268,2|255,3|286,4|166,8|168,2|130,10|131,2|51,5|48,4|26,2|0,3|0,4|0,,,,,,,,,,,,,,,,,,,-,4.5,189.6,22,dit,uop,5.0,229.0,2.0,241.0,9.0,257.0,6.0,256.0,6.0,222.0,4.0,253.0,3.0,254.0,3.0,262.0,5.0,301.0,1.0,284.0,2.0,268.0,2.0,255.0,3.0,286.0,4.0,166.0,8.0,168.0,2.0,130.0,10.0,131.0,2.0,51.0,5.0,48.0,4.0,26.0,2.0,0.0,3.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,Spyridon G. Mouroutsos,Professor,ee@duth,50,467.0,10,9,154.0,6.0,2|29,1|30,2|20,2|23,2|32,0|19,1|29,2|32,3|21,5|22,1|10,2|15,3|11,2|7,0|6,0|5,0|1,0|2,1|5,,0|2,1|3,0|2,1|1,0|2,0|1,0|9,1|4,0|3,0|4,0|10,0|12,0|14,0|23,1|30,4|17,6|6,1|0,2|0,,,-,1.3,12.3,38,ee,duth,2.0,29.0,1.0,30.0,2.0,20.0,2.0,23.0,2.0,32.0,0.0,19.0,1.0,29.0,2.0,32.0,3.0,21.0,5.0,22.0,1.0,10.0,2.0,15.0,3.0,11.0,2.0,7.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,5.0,,,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,1.0,4.0,0.0,3.0,0.0,4.0,0.0,10.0,0.0,12.0,0.0,14.0,0.0,23.0,1.0,30.0,4.0,17.0,6.0,6.0,1.0,0.0,2.0,0.0,,,,
771,Spyridon Matiatos,Lecturer,ice@uniwa,3,13.0,2,0,1.0,1.0,,,0|1,,,,,0|1,0|4,0|2,,,0|2,,0|1,1|0,0|1,,1|1,1|0,,,,,,,,,,,,,,,,,,,,,,-,0.2,0.7,19,ice,uniwa,,,,,0.0,1.0,,,,,,,,,0.0,1.0,0.0,4.0,0.0,2.0,,,,,0.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Spyros Denazis,Professor,ece@upatras,148,2511.0,22,19,1015.0,14.0,5|135,1|153,2|178,3|183,4|204,4|161,15|182,5|123,5|142,6|138,8|168,6|136,13|138,8|97,5|61,8|32,3|39,6|48,5|27,5|25,3|21,2|17,4|4,0|5,0|3,0|10,0|6,3|10,3|8,1|0,1|0,,,,,,,,,,,-,4.9,83.7,30,ece,upatras,5.0,135.0,1.0,153.0,2.0,178.0,3.0,183.0,4.0,204.0,4.0,161.0,15.0,182.0,5.0,123.0,5.0,142.0,6.0,138.0,8.0,168.0,6.0,136.0,13.0,138.0,8.0,97.0,5.0,61.0,8.0,32.0,3.0,39.0,6.0,48.0,5.0,27.0,5.0,25.0,3.0,21.0,2.0,17.0,4.0,4.0,0.0,5.0,0.0,3.0,0.0,10.0,0.0,6.0,3.0,10.0,3.0,8.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
773,Spyros Halkidis,Lab Lecturer,ai@uom,22,1022.0,8,1,380.0,5.0,0|37,0|50,0|71,1|76,0|64,0|82,1|78,1|87,2|72,1|64,0|72,1|83,1|52,2|48,1|32,5|9,1|7,1|0,,,,1|0,,,,,,,,,,,,,,,,,,,,-,1.0,48.7,21,ai,uom,0.0,37.0,0.0,50.0,0.0,71.0,1.0,76.0,0.0,64.0,0.0,82.0,1.0,78.0,1.0,87.0,2.0,72.0,1.0,64.0,0.0,72.0,1.0,83.0,1.0,52.0,2.0,48.0,1.0,32.0,5.0,9.0,1.0,7.0,1.0,0.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Spyros Kazarlis,Professor,ict@ihu,29,2426.0,11,2,726.0,7.0,0|79,0|105,0|127,0|128,0|115,2|172,2|133,2|141,0|150,0|157,0|135,0|95,0|105,0|84,4|100,0|68,1|69,0|67,2|69,2|68,0|42,0|47,0|31,4|35,0|18,2|17,0|13,2|10,1|9,1|0,,,,,,,,,,,,-,1.0,83.7,29,ict,ihu,0.0,79.0,0.0,105.0,0.0,127.0,0.0,128.0,0.0,115.0,2.0,172.0,2.0,133.0,2.0,141.0,0.0,150.0,0.0,157.0,0.0,135.0,0.0,95.0,0.0,105.0,0.0,84.0,4.0,100.0,0.0,68.0,1.0,69.0,0.0,67.0,2.0,69.0,2.0,68.0,0.0,42.0,0.0,47.0,0.0,31.0,4.0,35.0,0.0,18.0,2.0,17.0,0.0,13.0,2.0,10.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
775,Spyros Kokolakis,Professor,icsd@aegean,76,2915.0,22,9,1773.0,16.0,1|327,2|382,0|353,1|277,3|230,2|194,3|167,1|136,2|103,2|119,3|110,5|103,7|90,2|69,4|52,5|46,7|33,3|19,7|23,4|15,2|8,4|0,1|0,1|0,,2|0,,,,,,,,,,,,,,,,-,3.0,116.6,25,icsd,aegean,1.0,327.0,2.0,382.0,0.0,353.0,1.0,277.0,3.0,230.0,2.0,194.0,3.0,167.0,1.0,136.0,2.0,103.0,2.0,119.0,3.0,110.0,5.0,103.0,7.0,90.0,2.0,69.0,4.0,52.0,5.0,46.0,7.0,33.0,3.0,19.0,7.0,23.0,4.0,15.0,2.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Spyros Kontogiannis,Associate Professor,cs@uoi,90,1264.0,14,12,357.0,10.0,2|45,2|49,1|59,1|65,3|68,3|69,4|77,1|63,3|61,2|46,4|82,6|90,5|81,5|94,4|89,4|65,6|59,4|37,1|12,3|4,1|11,1|9,1|0,2|0,3|0,1|0,2|0,,,,1|0,,,,,,,,,,,-,3.0,42.1,30,cs,uoi,2.0,45.0,2.0,49.0,1.0,59.0,1.0,65.0,3.0,68.0,3.0,69.0,4.0,77.0,1.0,63.0,3.0,61.0,2.0,46.0,4.0,82.0,6.0,90.0,5.0,81.0,5.0,94.0,4.0,89.0,4.0,65.0,6.0,59.0,4.0,37.0,1.0,12.0,3.0,4.0,1.0,11.0,1.0,9.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,
777,Spyros Lalis,Professor,ece@uth,159,1067.0,16,45,448.0,10.0,7|65,8|83,4|66,11|102,7|72,8|56,9|66,6|24,7|45,8|43,3|38,5|49,7|34,1|37,10|54,4|51,6|35,2|27,9|28,2|32,5|13,6|6,3|5,2|0,1|0,,1|0,,,,,1|0,,,,,,,,,,-,5.1,34.4,31,ece,uth,7.0,65.0,8.0,83.0,4.0,66.0,11.0,102.0,7.0,72.0,8.0,56.0,9.0,66.0,6.0,24.0,7.0,45.0,8.0,43.0,3.0,38.0,5.0,49.0,7.0,34.0,1.0,37.0,10.0,54.0,4.0,51.0,6.0,35.0,2.0,27.0,9.0,28.0,2.0,32.0,5.0,13.0,6.0,6.0,3.0,5.0,2.0,0.0,1.0,0.0,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
778,Spyros Panagiotakis,Associate Professor,ece@hmu,93,954.0,16,38,565.0,11.0,1|190,5|112,3|70,7|79,11|60,11|40,1|24,5|49,3|15,5|11,0|6,1|16,1|20,0|17,2|29,3|22,4|26,2|39,7|51,9|45,7|10,1|0,,,,,,,,,,,,,,,,,,,,-,4.4,45.4,21,ece,hmu,1.0,190.0,5.0,112.0,3.0,70.0,7.0,79.0,11.0,60.0,11.0,40.0,1.0,24.0,5.0,49.0,3.0,15.0,5.0,11.0,0.0,6.0,1.0,16.0,1.0,20.0,0.0,17.0,2.0,29.0,3.0,22.0,4.0,26.0,2.0,39.0,7.0,51.0,9.0,45.0,7.0,10.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Spyros Sioutas,Professor,ceid@upatras,213,1659.0,19,68,922.0,13.0,5|124,15|193,7|183,11|155,15|135,15|130,19|107,10|99,7|86,11|61,6|82,8|53,14|63,10|38,4|16,5|34,9|29,3|16,3|14,3|5,2|0,4|0,4|0,,,,,,,,,,,,,,,,,,,-,9.7,75.4,22,ceid,upatras,5.0,124.0,15.0,193.0,7.0,183.0,11.0,155.0,15.0,135.0,15.0,130.0,19.0,107.0,10.0,99.0,7.0,86.0,11.0,61.0,6.0,82.0,8.0,53.0,14.0,63.0,10.0,38.0,4.0,16.0,5.0,34.0,9.0,29.0,3.0,16.0,3.0,14.0,3.0,5.0,2.0,0.0,4.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Spyros Voulgaris,Assistant Professor,cs@aueb,76,3161.0,22,7,843.0,15.0,0|58,0|113,0|117,1|175,1|201,5|179,6|207,4|224,6|262,7|223,5|243,2|267,3|232,0|202,6|159,8|124,7|53,2|15,2|9,1|0,,,,,,1|0,,,,,,,,,,,,,,,,-,3.0,126.4,25,cs,aueb,0.0,58.0,0.0,113.0,0.0,117.0,1.0,175.0,1.0,201.0,5.0,179.0,6.0,207.0,4.0,224.0,6.0,262.0,7.0,223.0,5.0,243.0,2.0,267.0,3.0,232.0,0.0,202.0,6.0,159.0,8.0,124.0,7.0,53.0,2.0,15.0,2.0,9.0,1.0,0.0,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Stamatia Bibi,Assistant Professor,ece@uowm,74,1114.0,17,35,778.0,13.0,4|304,8|211,11|117,6|53,4|27,2|52,1|63,2|44,1|50,2|49,1|33,4|21,1|13,5|25,1|14,3|9,,4|0,2|0,,1|0,,,,,,,,,,,,,,,,,,,,,-,3.7,55.7,20,ece,uowm,4.0,304.0,8.0,211.0,11.0,117.0,6.0,53.0,4.0,27.0,2.0,52.0,1.0,63.0,2.0,44.0,1.0,50.0,2.0,49.0,1.0,33.0,4.0,21.0,1.0,13.0,5.0,25.0,1.0,14.0,3.0,9.0,,,4.0,0.0,2.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Stathes Hadjiefthymiades,Professor,di@uoa,303,4395.0,33,39,1978.0,19.0,1|298,5|338,7|367,8|340,11|307,7|322,16|251,15|233,11|211,13|235,11|182,17|181,22|215,11|123,21|106,21|120,13|89,13|87,14|56,11|44,4|39,6|37,10|27,11|20,2|0,2|0,,,,,,,,,,,,,,,,-,12.1,175.8,25,di,uoa,1.0,298.0,5.0,338.0,7.0,367.0,8.0,340.0,11.0,307.0,7.0,322.0,16.0,251.0,15.0,233.0,11.0,211.0,13.0,235.0,11.0,182.0,17.0,181.0,22.0,215.0,11.0,123.0,21.0,106.0,21.0,120.0,13.0,89.0,13.0,87.0,14.0,56.0,11.0,44.0,4.0,39.0,6.0,37.0,10.0,27.0,11.0,20.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Stavros Cosmadakis,Professor,ceid@upatras,34,1817.0,17,0,276.0,9.0,0|38,0|52,0|46,0|49,0|42,0|49,0|51,0|52,0|51,0|54,0|59,1|49,0|47,0|46,0|42,0|52,1|43,0|38,0|67,1|38,2|42,0|40,1|53,0|45,0|70,0|50,2|95,2|49,1|57,0|52,0|45,2|69,3|46,3|35,2|19,2|23,4|23,3|8,3|0,1|0,,-,0.9,46.6,39,ceid,upatras,0.0,38.0,0.0,52.0,0.0,46.0,0.0,49.0,0.0,42.0,0.0,49.0,0.0,51.0,0.0,52.0,0.0,51.0,0.0,54.0,0.0,59.0,1.0,49.0,0.0,47.0,0.0,46.0,0.0,42.0,0.0,52.0,1.0,43.0,0.0,38.0,0.0,67.0,1.0,38.0,2.0,42.0,0.0,40.0,1.0,53.0,0.0,45.0,0.0,70.0,0.0,50.0,2.0,95.0,2.0,49.0,1.0,57.0,0.0,52.0,0.0,45.0,2.0,69.0,3.0,46.0,3.0,35.0,2.0,19.0,2.0,23.0,4.0,23.0,3.0,8.0,3.0,0.0,1.0,0.0,,
784,Stavros D. Nikolopoulos,Professor,cs@uoi,211,1680.0,23,34,587.0,13.0,4|94,1|78,1|99,5|128,4|100,19|87,16|114,5|130,12|151,11|114,9|81,8|71,7|52,3|47,13|59,13|40,11|48,16|41,4|13,3|7,4|12,2|6,4|7,2|6,3|10,2|0,4|0,4|0,1|0,,,,,,1|0,,,1|0,,,,-,5.7,45.4,37,cs,uoi,4.0,94.0,1.0,78.0,1.0,99.0,5.0,128.0,4.0,100.0,19.0,87.0,16.0,114.0,5.0,130.0,12.0,151.0,11.0,114.0,9.0,81.0,8.0,71.0,7.0,52.0,3.0,47.0,13.0,59.0,13.0,40.0,11.0,48.0,16.0,41.0,4.0,13.0,3.0,7.0,4.0,12.0,2.0,6.0,4.0,7.0,2.0,6.0,3.0,10.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,,,,,1.0,0.0,,,,,,
785,Stavros Demetriadis,Professor,csd@auth,177,3874.0,29,35,2116.0,24.0,5|411,4|453,6|367,6|338,5|259,9|268,9|241,11|229,8|203,18|215,13|132,10|162,12|134,10|86,5|82,7|67,5|61,6|37,4|16,1|0,,1|0,3|0,,,,,,,,,,,,,,,,,,,-,8.0,176.1,22,csd,auth,5.0,411.0,4.0,453.0,6.0,367.0,6.0,338.0,5.0,259.0,9.0,268.0,9.0,241.0,11.0,229.0,8.0,203.0,18.0,215.0,13.0,132.0,10.0,162.0,12.0,134.0,10.0,86.0,5.0,82.0,7.0,67.0,5.0,61.0,6.0,37.0,4.0,16.0,1.0,0.0,,,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Stavros Kolliopoulos,Professor,di@uoa,49,1785.0,22,7,533.0,13.0,1|69,0|79,1|81,1|93,1|114,3|97,0|102,1|101,5|97,1|99,1|75,1|94,3|98,0|83,4|92,2|78,3|74,6|66,3|49,1|39,2|31,1|21,2|6,4|8,1|0,1|0,,,,,,,,,,,,,,,,-,2.0,71.4,25,di,uoa,1.0,69.0,0.0,79.0,1.0,81.0,1.0,93.0,1.0,114.0,3.0,97.0,0.0,102.0,1.0,101.0,5.0,97.0,1.0,99.0,1.0,75.0,1.0,94.0,3.0,98.0,0.0,83.0,4.0,92.0,2.0,78.0,3.0,74.0,6.0,66.0,3.0,49.0,1.0,39.0,2.0,31.0,1.0,21.0,2.0,6.0,4.0,8.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Stavros Koulouridis,Associate Professor,ece@upatras,108,897.0,14,34,443.0,10.0,6|77,8|77,4|83,2|70,7|61,7|75,5|57,6|55,4|37,6|60,4|54,3|41,4|54,7|38,5|24,6|7,3|6,2|4,1|0,3|0,,2|0,,,,,,,,,,,,,,,,,,,,-,5.1,42.7,21,ece,upatras,6.0,77.0,8.0,77.0,4.0,83.0,2.0,70.0,7.0,61.0,7.0,75.0,5.0,57.0,6.0,55.0,4.0,37.0,6.0,60.0,4.0,54.0,3.0,41.0,4.0,54.0,7.0,38.0,5.0,24.0,6.0,7.0,3.0,6.0,2.0,4.0,1.0,0.0,3.0,0.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Stavros P. Adam,Assistant Professor,dit@uoi,16,153.0,5,11,144.0,5.0,1|63,0|33,5|17,1|5,2|9,2|12,1|2,1|0,,1|4,0|1,0|2,1|0,1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1.2,11.8,13,dit,uoi,1.0,63.0,0.0,33.0,5.0,17.0,1.0,5.0,2.0,9.0,2.0,12.0,1.0,2.0,1.0,0.0,,,1.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Stavros Papathanassiou,Professor,ece@ntua,201,9509.0,46,36,4735.0,32.0,5|574,3|804,3|837,7|782,8|874,10|862,18|879,9|746,5|663,9|622,4|513,6|395,8|262,9|152,9|134,9|98,10|59,8|40,2|46,3|32,12|29,5|0,6|0,3|0,2|0,3|0,5|0,1|0,,,,,,1|0,1|0,,,,,,,-,5.9,279.7,34,ece,ntua,5.0,574.0,3.0,804.0,3.0,837.0,7.0,782.0,8.0,874.0,10.0,862.0,18.0,879.0,9.0,746.0,5.0,663.0,9.0,622.0,4.0,513.0,6.0,395.0,8.0,262.0,9.0,152.0,9.0,134.0,9.0,98.0,10.0,59.0,8.0,40.0,2.0,46.0,3.0,32.0,12.0,29.0,5.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,
790,Stavros Souravlas,Assistant Professor,ai@uom,44,247.0,8,21,213.0,8.0,3|87,5|60,6|33,2|19,5|7,0|4,2|5,4|8,0|4,0|1,0|1,0|3,,2|2,2|1,3|2,,1|5,,1|0,2|0,,1|0,,,,,,,,,,,,,,,,,,,-,2.0,11.2,22,ai,uom,3.0,87.0,5.0,60.0,6.0,33.0,2.0,19.0,5.0,7.0,0.0,4.0,2.0,5.0,4.0,8.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,,,2.0,2.0,2.0,1.0,3.0,2.0,,,1.0,5.0,,,1.0,0.0,2.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
